Producto;Ingrediente activo;Form.;Uso Agricola;Reg. ICA;Cat. Tox.;Cultivo;Nombre común;Nombre científico;Dosis;PC ;PR ;Grupo;Subgrupo;Grupo;Subgrupo;;;;
FUTUR® 350 SC;Tiodicarb;SC;Insecticida;1134;II;Papa;Polilla Guatemalteca;Tecia solanivora;1.0 l/ha;15 días;1 día;;;;;;;;
GAITERO® WP;Dimetomorf;WP;Fungicida;723;III;Tomate;Gota;Phytophthora infestans;0.6 Kg/ha;Cuando aparezcan los primeros síntomas de la enfermedad.;SIN INFO;;;;;;;;
GALVIONI® VECOL 400 SC;Pirimetanil;SC;Fungicida;1964;III;Rosa;Mildeo polvoso;Sphaerotheca pannosa;1.5 cc/L;N/A;4 horas;;;;;;;;
GALVIONI® VECOL 400 SC;Pirimetanil;SC;Fungicida;1964;III;Clavel;Mancha Amarilla;Cladosporiumechinulatum;1.5 cc/L;N/A;4 horas;;;;;;;;
GATILLO® 350 SC;Imidacloprid;SC;Insecticida;804;II;Papa;Mosca Blanca;Trialeurodes vaporariorum;0.25 - 0.50 cc/ha;3 días;24 horas;;;;;;;;
GATILLO® 350 SC;Imidacloprid;SC;Insecticida;804;II;Pompon;Mosca Blanca;Trialeurodes vaporariorum;0.25 - 0.50 cc/ha;N/A;24 horas;;;;;;;;
GAUCHO® FS 600;Imidacloprid;FS;Insecticida;3780;III;Arroz;Sogata;Tagosodes orizicolus;"Aplicar entre 80 a 125 cm3 de producto comercial por 100 kg de semilla

Diluir la dosis en 1 a 2 litros de agua";N/A;N/A;;;;;;;;
GAUCHO® FS 600;Imidacloprid;FS;Insecticida;3780;III;Arroz;Cucarro;Euetheola bidentata;Aplicar a 0.125 litros de producto comercial para 100 Kg de semilla;N/A;N/A;;;;;;;;
GAUCHO® FS 600;Imidacloprid;FS;Insecticida;3780;III;Algodón;SIN INF;Aphis gossypii;Aplicar entre 8 -10 Cm3 de producto comercial por kg de semilla.;N/A;N/A;;;;;;;;
GAUCHO® FS 600;Imidacloprid;FS;Insecticida;3780;III;Maíz;Chicharrita;Dalbulus maidis;Aplicar 230 cm3 de producto comercial para 100 kg de semilla;N/A;N/A;;;;;;;;
GAUCHO® FS 600;Imidacloprid;FS;Insecticida;3780;III;Maíz;Cucarro;Euetheola bidentata;Aplicar entre 0.2 a 0.3 litros de producto comercial por 100 kilos de semilla;N/A;N/A;;;;;;;;
GAUCHO® FS 600;Imidacloprid;FS;Insecticida;3780;III;Maíz;Hormiga loca;Solenopsis geminata;Aplicar entre 0.2 a 0.3 litros de producto comercial por 100 kilos de semilla;N/A;N/A;;;;;;;;
GAUCHO® FS 600;Imidacloprid;FS;Insecticida;3780;III;Habichuela;Mosca blanca;Trialeurodes vaporariorum;Aplicar entre 600 a 800 cm3 de producto comercial para 100 kilos de semilla. Aplicar sin diluir el producto;N/A;N/A;;;;;;;;
GAUCHO® FS 600;Imidacloprid;FS;Insecticida;3780;III;Papa;Pulguilla;Epitrix cucumiris;Tratar la semilla con 20 a 40 cm3 de producto comercial por 100 kilos de semilla asexual;N/A;N/A;;;;;;;;
GEMINIS WP;Imidacloprid + Lambdacihalotrina;WP;Insecticida;749;II;Tomate;Perforador del fruto;Neoleucinodes elegantis;250 gr/ha;12 horas;12 horas;;;;;;;;
GEMINIS WP;Imidacloprid + Lambdacihalotrina;WP;Insecticida;749;II;Cabolla;Trips;Trips tabaci;250 gr/ha;12 horas;12 horas;;;;;;;;
GEMINIS WP;Imidacloprid + Lambdacihalotrina;WP;Insecticida;749;II;Arroz;Chinche;Oebalus insulares Stal;150 gr/ha;N/A;12 horas;;;;;;;;
GEMINIS WP;Imidacloprid + Lambdacihalotrina;WP;Insecticida;749;II;Rosa;Trips;Frankliniella occidentalis;550 gr/ha;N/A;12 horas;;;;;;;;
GEMINIS WP;Imidacloprid + Lambdacihalotrina;WP;Insecticida;749;II;Papa;Polilla Guatemalteca;Tecia solanivora;500 gr/ha;14 horas;12 horas;;;;;;;;
GEMINIS WP;Imidacloprid + Lambdacihalotrina;WP;Insecticida;749;II;Ornamentales (Rosa sp., Clavel y Pompón);Mosca blanca;Trialeurodes vaporiorum;500 gr/ha;N/A;12 horas;;;;;;;;
GEMINIS WP;Imidacloprid + Lambdacihalotrina;WP;Insecticida;749;II;Pasto;Chinche de los pastos;Collaria columbiensis;200 gr/ha;12 días;12 horas;;;;;;;;
GLIDER® 720 SC;Clorotalonil;SC;Fungicida;0318;III;Papa;Gota o Tizón Tardío;Phytophthora infestans; 0.8 a 1 L/ha;0 días;12 horas;;;;;;;;
GLIDER® 720 SC;Clorotalonil;SC;Fungicida;0318;III;Banano;Sigatoka negra;Mycosphaerella fijiensis;1.5 a 2 L/ha;0 días;4 horas;;;;;;;;
GLIDER® 720 SC;Clorotalonil;SC;Fungicida;0318;III;Arroz;Manchado del grano;Helminthosporium oryzae, Sarocladium oryzae, Rhizoctonia solani, Fusarium solani, Curvularia lunata;1.5 L/ha;14 días;12 horas;;;;;;;;
GLIDER® 720 SC;Clorotalonil;SC;Fungicida;0318;III;Tomate;Gota;Phytophthora infestans;1.2 L/ha;14 días;4 horas;;;;;;;;
GLORY 75 WG;Azoxystrobin + Mancozeb;WG;Fungicida;1831;III;Arroz;Pudrición de la vaina;Sarocladium orysae;1.75 Kg/ha;32 días;12 horas;;;;;;;;
GLORY 75 WG;Azoxystrobin + Mancozeb;WG;Fungicida;1831;III;Arroz;Rhizoctonia;Rhizoctonia solani kunh;1.5 Kg/ha;32 días;12 horas;;;;;;;;
GLORY 75 WG;Azoxystrobin + Mancozeb;WG;Fungicida;1831;III;Arroz;Complejo manchado de grano;Fusarium sp., Bipolaris sp., Curvularia sp, Aspergillus sp;1.75 Kg/ha;32 días;12 horas;;;;;;;;
GLORY 75 WG;Azoxystrobin + Mancozeb;WG;Fungicida;1831;III;Arroz;Mal del pie o mancha naranja;Gaeumannomyces graminis;2.0 Kg/ha;32 días;12 horas;;;;;;;;
GLORY 75 WG;Azoxystrobin + Mancozeb;WG;Fungicida;1831;III;Arroz;Añublo del Arroz;Añublo del Arroz;2.0 Kg/ha;32 días;12 horas;;;;;;;;
GLORY 75 WG;Azoxystrobin + Mancozeb;WG;Fungicida;1831;III;Papa;Tizón tardío;Phytophthora infestans;1.5 - 1.8 Kg/ha;7 días;12 horas;;;;;;;;
GLORY 75 WG;Azoxystrobin + Mancozeb;WG;Fungicida;1831;III;Papa;Costra negra;Rhizoctonia solani;1.5 Kg/ha;7 días;12 horas;;;;;;;;
GLORY 75 WG;Azoxystrobin + Mancozeb;WG;Fungicida;1831;III;Papa;Alternaría;Alternaria solani;2.0 Kg/ha;7 días;12 horas;;;;;;;;
GLORY 75 WG;Azoxystrobin + Mancozeb;WG;Fungicida;1831;III;Rosa;Mildeo Velloso;Peronospora sparsa;2.0 Kg/ha;N/A;4 horas;;;;;;;;
GLORY 75 WG;Azoxystrobin + Mancozeb;WG;Fungicida;1831;III;Rosa;MIldeo Polvoso;Sphaeroteca pannosa;2.0 Kg/ha;N/A;4 horas;;;;;;;;
GLORY 75 WG;Azoxystrobin + Mancozeb;WG;Fungicida;1831;III;Rosa;Botrytis;Botrytis cinérea;2.0 Kg/ha;N/A;4 horas;;;;;;;;
GLORY 75 WG;Azoxystrobin + Mancozeb;WG;Fungicida;1831;III;Maíz;Complejo mancha de asfalto;Phyllacora maydis, Monographella maydis y Coniothyrium phyllacorae.;2.0 Kg/ha;7 días;12 horas;;;;;;;;
GLORY 75 WG;Azoxystrobin + Mancozeb;WG;Fungicida;1831;III;Tomate;Alternaría;Alternaria solani;2.0 Kg/ha;14 días;12 horas;;;;;;;;
GLORY 75 WG;Azoxystrobin + Mancozeb;WG;Fungicida;1831;III;Lulo;Alternaría;Alternaria solani;2.0 Kg/ha;14 días;12 horas;;;;;;;;
GLORY 75 WG;Azoxystrobin + Mancozeb;WG;Fungicida;1831;III;Tomate de Ärbol;Alternaría;Alternaria solani;2.0 Kg/ha;14 días;12 horas;;;;;;;;
GLORY 75 WG;Azoxystrobin + Mancozeb;WG;Fungicida;1831;III;Uchuva;Alternaría;Alternaria solani;2.0 Kg/ha;14 días;12 horas;;;;;;;;
GLORY 75 WG;Azoxystrobin + Mancozeb;WG;Fungicida;1831;III;Ají dulce;Alternaría;Alternaria solani;2.0 Kg/ha;14 días;12 horas;;;;;;;;
GLORY 75 WG;Azoxystrobin + Mancozeb;WG;Fungicida;1831;III;Ají  ;Alternaría;Alternaria solani;2.0 Kg/ha;14 días;12 horas;;;;;;;;
GLORY 75 WG;Azoxystrobin + Mancozeb;WG;Fungicida;1831;III;Pimentón;Alternaría;Alternaria solani;2.0 Kg/ha;14 días;12 horas;;;;;;;;
GLORY 75 WG;Azoxystrobin + Mancozeb;WG;Fungicida;1831;III;Tomate;Tizón Tardío;Phytophthora infestans;2.0 Kg/ha;14 días;12 horas;;;;;;;;
GLORY 75 WG;Azoxystrobin + Mancozeb;WG;Fungicida;1831;III;Lulo;Tizón Tardío;Phytophthora infestans;2.0 Kg/ha;14 días;12 horas;;;;;;;;
GLORY 75 WG;Azoxystrobin + Mancozeb;WG;Fungicida;1831;III;Tomate de Ärbol;Tizón Tardío;Phytophthora infestans;2.0 Kg/ha;14 días;12 horas;;;;;;;;
GLORY 75 WG;Azoxystrobin + Mancozeb;WG;Fungicida;1831;III;Uchuva;Tizón Tardío;Phytophthora infestans;2.0 Kg/ha;14 días;12 horas;;;;;;;;
GLORY 75 WG;Azoxystrobin + Mancozeb;WG;Fungicida;1831;III;Ají dulce;Tizón Tardío;Phytophthora infestans;2.0 Kg/ha;14 días;12 horas;;;;;;;;
GLORY 75 WG;Azoxystrobin + Mancozeb;WG;Fungicida;1831;III;Ají  ;Tizón Tardío;Phytophthora infestans;2.0 Kg/ha;14 días;12 horas;;;;;;;;
GLORY 75 WG;Azoxystrobin + Mancozeb;WG;Fungicida;1831;III;Pimentón;Tizón Tardío;Phytophthora infestans;2.0 Kg/ha;14 días;12 horas;;;;;;;;
GLORY 75 WG;Azoxystrobin + Mancozeb;WG;Fungicida;1831;III;Fresa;Botrytis;Botrytis cinérea;2.0 Kg/ha;14 días;12 horas;;;;;;;;
GLORY 75 WG;Azoxystrobin + Mancozeb;WG;Fungicida;1831;III;Brevo;Botrytis;Botrytis cinérea;2.0 Kg/ha;14 días;12 horas;;;;;;;;
GLORY 75 WG;Azoxystrobin + Mancozeb;WG;Fungicida;1831;III;Uva;Botrytis;Botrytis cinérea;2.0 Kg/ha;14 días;12 horas;;;;;;;;
GLORY 75 WG;Azoxystrobin + Mancozeb;WG;Fungicida;1831;III;Mora;Botrytis;Botrytis cinérea;2.0 Kg/ha;14 días;12 horas;;;;;;;;
GLORY 75 WG;Azoxystrobin + Mancozeb;WG;Fungicida;1831;III;Arandano ojo de Conejo;Botrytis;Botrytis cinérea;2.0 Kg/ha;14 días;12 horas;;;;;;;;
GLORY 75 WG;Azoxystrobin + Mancozeb;WG;Fungicida;1831;III;Arandano Cramberry;Botrytis;Botrytis cinérea;2.0 Kg/ha;14 días;12 horas;;;;;;;;
GLORY 75 WG;Azoxystrobin + Mancozeb;WG;Fungicida;1831;III;Arandano Alto;Botrytis;Botrytis cinérea;2.0 Kg/ha;14 días;12 horas;;;;;;;;
GLORY 75 WG;Azoxystrobin + Mancozeb;WG;Fungicida;1831;III;Frambuesa;Botrytis;Botrytis cinérea;2.0 Kg/ha;14 días;12 horas;;;;;;;;
GOLPE® 50 EC;Lambdacihalotrina;EC;Insecticida;109;II;Arroz;Gusano Cogollero;Spodoptera frugiperda;500 - 700 cc/ha;14 días;4 horas;;;;;;;;
GOLPE® 50 EC;Lambdacihalotrina;EC;Insecticida;109;II;Pasto;Chinche de los pastos;Collaria scenica;100 cc/ha;1 día;14 horas;;;;;;;;
GRISU® 500 SC;Iprodiona;SC;Fungicida;1829;II;Rosa;Botrytis;Botrytis cinerea Pers;1 - 1.5 L/ha;SIN INFO;SIN INFO;;;;;;;;
GRUYA;Tiametoxam + Lambdacialotrina;SC;Insecticida;1757;II;Papa;Gusano blanco;Premnotrypes vorax;200 - 250 cm3/ha;N/A;12 horas;;;;;;;;
GRUYA;Tiametoxam + Lambdacialotrina;SC;Insecticida;1757;II;Arroz;Chinche;Oebalus insularis;125 cm3/ha;14 días;12 horas;;;;;;;;
HALLEY SE;Bupirimato + Azufre;SE;Fungicida;926;III;Rosa;Mildeo polvoso;Sphaeroteca pannosa;1.5 cm3/L;N/A;6 horas;;;;;;;;
HARD 70 WP;Propineb;WP;Fungicida;1075;III;Tomate;Gota;Phytophthora infestans;1.5 Kg/ha;7 días;12 horas;;;;;;;;
HARD 70 WP;Propineb;WP;Fungicida;1075;III;Rosas;Mildeo velloso;Peronospora sparsa;2.4 Kg/ha;N/A;12 horas;;;;;;;;
HARD 70 WP;Propineb;WP;Fungicida;1075;III;Cebolla;Mancha Purpura;Alternaria porri;2.0Kg/ha;4 días;12 horas;;;;;;;;
HEROE 100 ME;Pirimetanil;ME;Fungicida;1350;III;Banano;Sigatoka negra;Mycosphaerella fijiensis Morelt;0.75 L/ha ;0 días;4 horas;;;;;;;;
HIDROXICUB 101 WP; Hidróxido de Cobre;WP;Fungicida;1784;IV;Café;Roya;Hemileia vastatrix;2,0 a 4,0 Kg/ha;0 días;12 horas;;;;;;;;
HIDROXICUB 101 WP; Hidróxido de Cobre;WP;Fungicida;1784;IV;Cacao;Moniliasis;Moniliophthora roreri.;2,8 – 3,5 Kg/ha;0 días;12 horas;;;;;;;;
HIDROXICUB 101 WP; Hidróxido de Cobre;WP;Fungicida;1784;IV;Tomate ;Alternaría;Alternaria sp;2.0 Kg/ha;0 días;12 horas;;;;;;;;
HIDROXICUB 101 WP; Hidróxido de Cobre;WP;Fungicida;1784;IV;Uchuva;Alternaría;Alternaria sp;2.0 Kg/ha;0 días;12 horas;;;;;;;;
HIDROXICUB 101 WP; Hidróxido de Cobre;WP;Fungicida;1784;IV;Tomate de Ärbol;Alternaría;Alternaria sp;2.0 Kg/ha;0 días;12 horas;;;;;;;;
HIDROXICUB 101 WP; Hidróxido de Cobre;WP;Fungicida;1784;IV;Lulo;Alternaría;Alternaria sp;2.0 Kg/ha;0 días;12 horas;;;;;;;;
HIDROXICUB 101 WP; Hidróxido de Cobre;WP;Fungicida;1784;IV;Berenjena;Alternaría;Alternaria sp;2.0 Kg/ha;0 días;12 horas;;;;;;;;
HIDROXICUB 101 WP; Hidróxido de Cobre;WP;Fungicida;1784;IV;Pimentón;Alternaría;Alternaria sp;2.0 Kg/ha;0 días;12 horas;;;;;;;;
HIDROXICUB 101 WP; Hidróxido de Cobre;WP;Fungicida;1784;IV;Ajíes;Alternaría;Alternaria sp;2.0 Kg/ha;0 días;12 horas;;;;;;;;
HONGOMIL® 50 WP;Benomil;WP;Fungicida;4164;III;Arroz;Piricularia;Pyricularia grisea;250-500 g/ha;30 días;24 horas;;;;;;;;
HONGOMIL® 50 WP;Benomil;WP;Fungicida;4164;III;Fresa;Pudrición de la fruta;Botritis sp;135-150 g/100 L de agua;15 días;24 horas;;;;;;;;
HONGOMIL® 50 WP;Benomil;WP;Fungicida;4164;III;Frijol;Antracnosis;Collectotrichum lindemuthianum;250-500 g/ha;15 días;24 horas;;;;;;;;
HONGOMIL® 50 WP;Benomil;WP;Fungicida;4164;III;Clavel;Moho gris;Botrytis cinerea;0.6 g/ L ;N/A;24 horas;;;;;;;;
HORMIX SB;Fipronil ;SB;Insecticida;966;III;;;;;;;;;;;;;;
HUESPED SC MYCROS®;Paecilomyces lilacinus BPL001 1 x 1010 + Conidiosporas viables/ml.;SC;Agente Biologico de control de nematodos;7670;IV;Estragón;Nemátodos;Meloidogyne sp.;1.2 - 1.8 L/ha;N/A;Puede ingresar al cultivo inmediatamente después de la aplicación;;;;;;;;
HUESPED SC MYCROS®;Paecilomyces lilacinus BPL001 1 x 1010 + Conidiosporas viables/ml.;SC;Agente Biologico de control de nematodos;7670;IV;Lechuga;Nemátodos;Meloidogyne sp.;0,5 - 1.0 L/ha;N/A;Puede ingresar al cultivo inmediatamente después de la aplicación;;;;;;;;
HUESPED SC MYCROS®;Paecilomyces lilacinus BPL001 1 x 1010 + Conidiosporas viables/ml.;SC;Agente Biologico de control de nematodos;7670;IV;Rosa;Nemátodos;Meloidogyne sp.;1.2 - 1.8 L/ha;N/A;Puede ingresar al cultivo inmediatamente después de la aplicación;;;;;;;;
HUESPED SC MYCROS®;Paecilomyces lilacinus BPL001 1 x 1010 + Conidiosporas viables/ml.;SC;Agente Biologico de control de nematodos;7670;IV;Banano;Nemátodos;Radopholus similis;1.0 - 1.5 L/ha;N/A;Puede ingresar al cultivo inmediatamente después de la aplicación;;;;;;;;
HYPERKILL® 25 EC;Cipermetrina;EC;Insecticida;2679;III;Algodón;Gusano bellotero ;Heliothis virescens;400 cm3/Ha;SIN INFO;SIN INFO;;;;;;;;
HYPERKILL® 25 EC;Cipermetrina;EC;Insecticida;2679;III;Algodón;Gusano rosado colombiano;Secadodes pyralis;400 cm3/Ha;SIN INFO;SIN INFO;;;;;;;;
HYPERKILL® 25 EC;Cipermetrina;EC;Insecticida;2679;III;Café;Minador de la hoja;Leucoptera coffeella;300 cc/ha;SIN INFO;SIN INFO;;;;;;;;
HYPERKILL® 25 EC;Cipermetrina;EC;Insecticida;2679;III;Papa;Toston;Liriomyza quadrata;250 cc/ha;SIN INFO;SIN INFO;;;;;;;;
HYPERKILL® 25 EC;Cipermetrina;EC;Insecticida;2679;III;Papa;Pulguilla;Epitrix sp;250 cc/ha;SIN INFO;SIN INFO;;;;;;;;
HYPERKILL® 25 EC;Cipermetrina;EC;Insecticida;2679;III;Arroz;Cucarro;Eutheola bidentata;200 cc/ha;SIN INFO;SIN INFO;;;;;;;;
HYPERKILL® 25 EC;Cipermetrina;EC;Insecticida;2679;III;Cebolla;Minador;Lyriomiza huidobrensis;125 -250 cc/ha;SIN INFO;SIN INFO;;;;;;;;
IMAPRID 350 SC;Imidacloprid;SC;Insecticida;256;III;Flores de corte (Rosas y crisantemos;Afidos, pulgones;Macrosiphoniella sanborni, Macrosiphum euphorbiae, Mizus persicae;0.25-0.30 L/ha;N/A;N/A;;;;;;;;
IMAXI® 350 SC;Imidacloprid;SC;Insecticida;102;II;Rosas;Afidos, pulgones;Macrosiphum euphorbiae;250 cm3/ha;N/A;4 horas;;;;;;;;
IMAXI® 350 SC;Imidacloprid;SC;Insecticida;102;II;Arroz;Transmisor del VHB;Tagosodes orizicolus ;0.1 a 0.15 L/ha;21 días;12 horas;;;;;;;;
IMAXI® 350 SC;Imidacloprid;SC;Insecticida;102;II;Tomate;Mosca Blanca;Bemisia tabaci;0.6 a 0.8 L/ha;21 días;12 horas;;;;;;;;
IMIDACLOPRID 350 SC ;Imidacloprid;SC;Insecticida;983;II;Pasto;Chinche de los pastos;Collaria scenica Stäl;150 cc/ha;15 días;24 horas;;;;;;;;
IMIDACLOPRID 350 SC ;Imidacloprid;SC;Insecticida;983;II;Arroz;Sogata;Tagozodes oryzicola;100 – 150 cc/ha;15 días;24 horas;;;;;;;;
IMIDACLOPRID 350 SC ;Imidacloprid;SC;Insecticida;983;II;Papa;Mosca Blanca;Trialeurodes vaporariorum;150 cc/ha;15 días;24 horas;;;;;;;;
IMIDACLOPRID 600 FS;Imidacloprid;FS;Insecticida;1485;IB;Arroz;Cucarro;Eutheola bidentata; 100 cc/100 kg de semilla;N/A;N/A;;;;;;;;
IMIDACLORPID RAINBOW;Imidacloprid;SC;Insecticida;1340;II;Rosas;Afidos, pulgones;Macrosiphum euphorbiae;250 cm3/ha;N/A;4 horas;;;;;;;;
IMIDACLORPID RAINBOW;Imidacloprid;SC;Insecticida;1340;II;Arroz;Transmisor del VHB;Tagosodes orizicolus;" 
0.1 a 0.15 L/ha";21 días;12 horas;;;;;;;;
IMIDACLORPID RAINBOW;Imidacloprid;SC;Insecticida;1340;II;Tomate;Mosca Blanca;Bemisia tabaci;0.6 a 0.8 L/Ha;21 días;12 horas;;;;;;;;
IMIDACLOPRID VECOL 350 S.C;Imidacloprid;SC;Insecticida;0164;II;Rosas;Afidos ;Mizus persice;0,3 L/ha;21 días;24 horas;;;;;;;;
IMIDACLOPRID VECOL 350 S.C;Imidacloprid;SC;Insecticida;0164;II;Potreros;Chinche de los pastos;Collaria scenica;0.5 L/ha;21 días;24 horas;;;;;;;;
IMIDACLOPRID VECOL 350 S.C;Imidacloprid;SC;Insecticida;0164;II;Tomate;Mosca blanca;Trialeurodes vaporariorum;0.7 L/ha;21 días;24 horas;;;;;;;;
IMPACT® 125 SC;Flutriafol;SC;Fungicida;284;II;Crisantemo;Roya Blanca;Puccinia horiana;0.5-0.6 cm3/L;N/A;12 horas;;;;;;;;
IMPACT® 125 SC;Flutriafol;SC;Fungicida;284;II;Clavel;Mancha anillada;Heterosporium echinolatum;0.7-0.8 cm3/L;N/A;12 horas;;;;;;;;
IMPACT® 125 SC;Flutriafol;SC;Fungicida;284;II;Rosa;MIldeo Polvoso;Sphaerotheca pannosa;0.6-0.8 cm3/L;N/A;12 horas;;;;;;;;
IMPACT® 125 SC;Flutriafol;SC;Fungicida;284;II;Café;Roya del cafetero;Hemileia vastatrix;0.8-1.0 L/Ha;30 días;12 horas;;;;;;;;
IMPACT® 125 SC;Flutriafol;SC;Fungicida;284;II;Cabolla larga;Mancha Purpura;Alternaria porri;0.8 L/ha;8 días;12 horas;;;;;;;;
IMPACT® 125 SC;Flutriafol;SC;Fungicida;284;II;Tomate;Tizon temprano;Alternaria solani;0.6-0.8 L/ha;10 días;12 horas;;;;;;;;
IMPACT® 125 SC;Flutriafol;SC;Fungicida;284;II;Uchuva;Tizon temprano;Alternaria solani;0.6-0.8 L/ha;10 días;12 horas;;;;;;;;
IMPACT® 125 SC;Flutriafol;SC;Fungicida;284;II;Lulo;Tizon temprano;Alternaria solani;0.6-0.8 L/ha;10 días;12 horas;;;;;;;;
IMPACT® 125 SC;Flutriafol;SC;Fungicida;284;II;Ají;Tizon temprano;Alternaria solani;0.6-0.8 L/ha;10 días;12 horas;;;;;;;;
IMPACT® 125 SC;Flutriafol;SC;Fungicida;284;II;Pimentón;Tizon temprano;Alternaria solani;0.6-0.8 L/ha;10 días;12 horas;;;;;;;;
IMPACT® 125 SC;Flutriafol;SC;Fungicida;284;II;Berenjena;Tizon temprano;Alternaria solani;0.6-0.8 L/ha;10 días;12 horas;;;;;;;;
IMPACT® 125 SC;Flutriafol;SC;Fungicida;284;II;Ají dulce;Tizon temprano;Alternaria solani;0.6-0.8 L/ha;10 días;12 horas;;;;;;;;
IMPACT® 125 SC;Flutriafol;SC;Fungicida;284;II;Arroz;Pudrición de la vaina;Sarocladium oryzae;0.6-0.8 L/ha;15 días;12 horas;;;;;;;;
IMPACT® 125 SC;Flutriafol;SC;Fungicida;284;II;Arroz;Manchado del grano;Helminthosporium oryzae Sarocladium oryzae, Cercospora oryzae, Rhynchosporium oryzae;0.6-0.8 L/ha;15 días;12 horas;;;;;;;;
IMPACT® 125 SC;Flutriafol;SC;Fungicida;284;II;Arroz;Añublo del Arroz;Pyricularia grisea;1.2 L/ha;15 días;12 horas;;;;;;;;
IMPACT® 125 SC;Flutriafol;SC;Fungicida;284;II;Frijol;Antracnosis;Colletotrichum lindemuthianum;0.54 L/ha;15 días;12 horas;;;;;;;;
IMPACT® 125 SC;Flutriafol;SC;Fungicida;284;II;Frijol;Mancha Amarilla;Phoma exigua var. Diversipora;0.54 L/ha;15 días;12 horas;;;;;;;;
IMPACT® 125 SC;Flutriafol;SC;Fungicida;284;II;Soya;Roya de la soya;Phakopsora pachyrhizi;0.5 L/ha;15 días;12 horas;;;;;;;;
IMPACT® 125 SC;Flutriafol;SC;Fungicida;284;II;Platano;Sigatoka negra;Micosphaerella fijiensis Morelet;2 cm3/planta;N/A;4 horas;;;;;;;;
IMPACT® 125 SC;Flutriafol;SC;Fungicida;284;II;Aguacate;Antracnosis;Collectrichum gloesporoides;0.6-0.8 L/ha;15 días;12 horas;;;;;;;;
IMPACT® 125 SC;Flutriafol;SC;Fungicida;284;II;Durazno;Antracnosis;Collectrichum spp;0.6-0.8 L/ha;15 días;12 horas;;;;;;;;
IMPACT® 125 SC;Flutriafol;SC;Fungicida;284;II;Ciruela;Antracnosis;Collectrichum spp;0.6-0.8 L/ha;15 días;12 horas;;;;;;;;
IMPACT® 125 SC;Flutriafol;SC;Fungicida;284;II;Naranja;Antracnosis;Collectrichum spp;0.6-0.8 L/ha;15 días;12 horas;;;;;;;;
IMPACT® 125 SC;Flutriafol;SC;Fungicida;284;II;Limón;Antracnosis;Collectrichum spp;0.6-0.8 L/ha;15 días;12 horas;;;;;;;;
IMPACT® 125 SC;Flutriafol;SC;Fungicida;284;II;Mandarina;Antracnosis;Collectrichum spp;0.6-0.8 L/ha;15 días;12 horas;;;;;;;;
IMPACT® 125 SC;Flutriafol;SC;Fungicida;284;II;Lima ;Antracnosis;Collectrichum spp;0.6-0.8 L/ha;15 días;12 horas;;;;;;;;
IMPACT® 125 SC;Flutriafol;SC;Fungicida;284;II;Tangelo;Antracnosis;Collectrichum spp;0.6-0.8 L/ha;15 días;12 horas;;;;;;;;
IMPACT MIX®;Imidacloprid + Flutriafol ;SC;Insecticida - Fungicida ;1511;III;Café;Cochinilla harinosa de la raíz;Puto barberi;2.0 L/ha;14 días;12 horas;;;;;;;;
IMPACT MIX®;Imidacloprid + Flutriafol ;SC;Insecticida - Fungicida ;1511;III;Café;Roya;Hemileia vastatrix;2.0 L/ha;14 días;12 horas;;;;;;;;
IMPACT MIX®;Imidacloprid + Flutriafol ;SC;Insecticida - Fungicida ;1511;III;Café;Minador;Leucoptera coffeella;2.0 L/ha;14 días;12 horas;;;;;;;;
IMPACT MIX®;Imidacloprid + Flutriafol ;SC;Insecticida - Fungicida ;1511;III;Rosa;Mildeo polvoso;Sphaeroteca pannosa;0.4 – 0.5 cm3/L para un volumen de 1230L/ha;14 días;12 horas;;;;;;;;
IMPACT MIX®;Imidacloprid + Flutriafol ;SC;Insecticida - Fungicida ;1511;III;Rosa;Trips;Frankliniella occidentalis;0.4 – 0.5 cm3/L para un volumen de 1230L/ha;14 días;12 horas;;;;;;;;
IMPERIO;Tebuconazol + Azoxystrobin;SC;Fungicida;1106;III;Arroz;Añublo de la vaina;Rhizoctonia solani;500 cc/ha;35 días;12 horas;;;;;;;;
IMPERIO;Tebuconazol + Azoxystrobin;SC;Fungicida;1106;III;Arroz;Mancha Parda;Helminthosporium oryzae;400 cc/ ha;35 días;12 horas;;;;;;;;
IMPERIO;Tebuconazol + Azoxystrobin;SC;Fungicida;1106;III;Cebolla;Mancha Parda;Alternaria porri;300 cc/ha;14 días;12 horas;;;;;;;;
IMPERIO;Tebuconazol + Azoxystrobin;SC;Fungicida;1106;III;Clavel;Mancha anillada;Cladosporium echinulatum;600 cc/ha ;N/A;12 horas;;;;;;;;
IMPERIO;Tebuconazol + Azoxystrobin;SC;Fungicida;1106;III;Rosa;Mildeo polvoso;Sphaerotheca pannosa;1.25 cc/L;N/A;12 horas;;;;;;;;
IMPERIO;Tebuconazol + Azoxystrobin;SC;Fungicida;1106;III;Tomate;Tizón temprano;Alternaria solani;250 cc/ha;7 días;12 horas;;;;;;;;
IMPERIUS;Diafentiuron + Tetradifon;SC;Insecticida;1276;III;Tomate;Acaros;Tetranychus urticae;0.8 cc/L;7 días;4 horas;;;;;;;;
IMPERIUS;Diafentiuron + Tetradifon;SC;Insecticida;1276;III;Naranja;Acaros;Tetranychus urticae;0.8 cc/L;7 días;12 horas;;;;;;;;
IMPERIUS;Diafentiuron + Tetradifon;SC;Insecticida;1276;III;Limón;Acaros;Tetranychus urticae;0.8 cc/L;7 días;12 horas;;;;;;;;
